home_team,away_team,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,date,stage,stadium,city
RU,RS,1,1,,,2,1,1960-07-10T20:30:00Z,Final,Parc des Princes,Paris
CZ,FR,2,0,,,2,0,1960-07-09T20:30:00Z,Third-place play-off,Stade de Marseille,Marseille
CZ,RU,0,3,,,0,3,1960-07-06T20:30:00Z,Semi-finals,Stade de Marseille,Marseille
FR,RS,4,5,,,4,5,1960-07-06T19:00:00Z,Semi-finals,Parc des Princes,Paris
