home_team,away_team,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,date,stage,stadium,city
DE,RU,3,0,,,3,0,1972-06-18T15:00:00Z,Final,King Baudouin Stadium,Brussels
HU,BE,1,2,,,1,2,1972-06-17T19:00:00Z,Third-place play-off,Stade Maurice Dufrasne,Liege
BE,DE,1,2,,,1,2,1972-06-14T19:00:00Z,Semi-finals,Bosuil,Deurne
HU,RU,0,1,,,0,1,1972-06-14T19:00:00Z,Semi-finals,RSC Anderlecht Stadium,Brussels
