home_team,away_team,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,date,stage,stadium,city
Czechia,Germany,2,2,5,3,7,5,1976-06-20T19:15:00Z,Final,Stadion Rajko Mitić,Belgrade
Netherlands,Serbia,2,2,,,3,2,1976-06-19T19:15:00Z,Third-place play-off,Stadion Maksimir,Zagreb
Serbia,Germany,2,2,,,2,4,1976-06-17T19:15:00Z,Semi-finals,Stadion Rajko Mitić,Belgrade
Czechia,Netherlands,1,1,,,3,1,1976-06-16T19:15:00Z,Semi-finals,Stadion Maksimir,Zagreb
